,Borough,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
178,Manhattan,East Village,40.72784677727029,-73.98222616506425,Brick New York,40.74150688612044,-74.0005285681433,Gym / Fitness Center
179,Manhattan,East Village,40.72784677727029,-73.98222616506425,Bowery CrossFit,40.71781226812158,-73.99262371362899,Gym
180,Manhattan,East Village,40.72784677727029,-73.98222616506425,"iLoveKickboxing - Chelsea, NY",40.74634,-73.9929,Gym
181,Manhattan,East Village,40.72784677727029,-73.98222616506425,NEO FIFTH,40.750530813681124,-73.98329206512332,Gym
182,Manhattan,East Village,40.72784677727029,-73.98222616506425,Crossfit Greenpoint,40.73611274835637,-73.9519963753644,Gym / Fitness Center
183,Manhattan,East Village,40.72784677727029,-73.98222616506425,Reebok FitHub,40.75075696,-73.98324847,Shoe Store
184,Manhattan,East Village,40.72784677727029,-73.98222616506425,Reebok FitHub,40.73542,-73.99173,Shoe Store
185,Manhattan,East Village,40.72784677727029,-73.98222616506425,Dig Inn,40.737378630570696,-73.99113558901335,New American Restaurant
186,Manhattan,Lower East Side,40.71780674892769,-73.98089031999298,True North Training,40.71687709749549,-73.96593519191094,Gym
187,Manhattan,Lower East Side,40.71780674892769,-73.98089031999298,CrossFit East River,40.7254434939673,-73.97846140631547,Gym / Fitness Center
188,Manhattan,Lower East Side,40.71780674892769,-73.98089031999298,CrossFit Union Square,40.73531390186451,-73.99186057541448,Gym / Fitness Center
189,Manhattan,Lower East Side,40.71780674892769,-73.98089031999298,Bowery CrossFit,40.71781226812158,-73.99262371362899,Gym
190,Manhattan,Lower East Side,40.71780674892769,-73.98089031999298,CrossFit Dumbo,40.70355587265485,-73.98779136884086,Gym
191,Manhattan,Lower East Side,40.71780674892769,-73.98089031999298,Crossfit 212 NoHo,40.727048902963354,-73.99511692734373,Gym
192,Manhattan,Lower East Side,40.71780674892769,-73.98089031999298,CrossFit 212 TriBeCa,40.714537431170484,-74.00599852611592,Gym
193,Manhattan,Lower East Side,40.71780674892769,-73.98089031999298,CrossFit Virtuosity,40.719027924652224,-73.94800787522796,Gym
194,Manhattan,Lower East Side,40.71780674892769,-73.98089031999298,Crossfit 212,40.71805284050912,-74.00475220100614,Gym / Fitness Center
195,Manhattan,Lower East Side,40.71780674892769,-73.98089031999298,Crossfit Wall Street,40.70554386423745,-74.01213909064103,Gym
196,Manhattan,Lower East Side,40.71780674892769,-73.98089031999298,WillyB Crossfit,40.707827833118586,-73.94877866580192,Gym
197,Manhattan,Lower East Side,40.71780674892769,-73.98089031999298,Just Train,40.70947002162219,-74.00983963357307,Gym
198,Manhattan,Lower East Side,40.71780674892769,-73.98089031999298,CrossFit Outbreak,40.69755415417896,-73.96498985427989,Gym
199,Manhattan,Lower East Side,40.71780674892769,-73.98089031999298,Reebok FitHub,40.73542,-73.99173,Shoe Store
200,Manhattan,Lower East Side,40.71780674892769,-73.98089031999298,Crossfit Outbreak,40.710482,-73.966665,Gym
201,Manhattan,Lower East Side,40.71780674892769,-73.98089031999298,Dig Inn,40.737378630570696,-73.99113558901335,New American Restaurant
202,Manhattan,Lower East Side,40.71780674892769,-73.98089031999298,Oculus Crossfit,40.70977302010993,-74.0065501436561,Gym / Fitness Center
203,Manhattan,Lower East Side,40.71780674892769,-73.98089031999298,CrossFit Wall Street,40.70974343802443,-74.0065837982249,Gym / Fitness Center
204,Manhattan,Lower East Side,40.71780674892769,-73.98089031999298,Brooklyn CrossFit : West Street,40.7281508786577,-73.95868520245914,Gym
205,Manhattan,Lower East Side,40.71780674892769,-73.98089031999298,Crossfit USQ,40.739058209686924,-73.99303183011946,Gym
