,Borough,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Address,Distance,Postalcode,City,State,Venue Category
699,Queens,Sunnyside,40.74017628351928,-73.92691617561584,Brooklyn CrossFit : West Street,40.7281508786577,-73.95868520245914,42 West St,2995,11222,Brooklyn,NY,Gym
700,Queens,Maspeth,40.72542737409365,-73.89621713626867,Urban Jungle,40.736644952458036,-73.89244645431641,50-12 72nd St Fl 2,1288,11377,Woodside,NY,Gym / Fitness Center
701,Queens,Maspeth,40.72542737409365,-73.89621713626867,CrossFit Ridgewood,40.71171,-73.89977,63-49 60th Pl,1556,11385,Ridgewood,NY,Gym / Fitness Center
702,Queens,Ridgewood,40.70832315613862,-73.90143517559596,Crossfit BQE,40.687133932943645,-73.90619787369249,698 Central Ave,2392,11207,Brooklyn,NY,Athletics & Sports
703,Queens,Ridgewood,40.70832315613862,-73.90143517559596,Bushwick CrossFit,40.703433968199775,-73.93095418810844,10 Wilson Ave,2549,11237,Brooklyn,NY,Gym / Fitness Center
704,Queens,Ridgewood,40.70832315613862,-73.90143517559596,CrossFit Ridgewood,40.71171,-73.89977,63-49 60th Pl,402,11385,Ridgewood,NY,Gym / Fitness Center
705,Queens,Ridgewood,40.70832315613862,-73.90143517559596,Crossfit Bridge and Tunnel,40.69545059200372,-73.90079651038307,,1433,11385,Queens,NY,Gym
706,Queens,Ridgewood,40.70832315613862,-73.90143517559596,CrossFit DeBo,40.710137651424134,-73.93635749816895,306 Stagg St,2953,11206,Brooklyn,NY,Gym / Fitness Center
707,Queens,Ridgewood,40.70832315613862,-73.90143517559596,CrossFit Glendale,40.70992427095417,-73.86641222449022,70-17 83rd St,2960,11385,Glendale,NY,Gym
708,Queens,Glendale,40.702762429678415,-73.87074167435614,CrossFit Glendale,40.70992427095417,-73.86641222449022,70-17 83rd St,876,11385,Glendale,NY,Gym
709,Queens,Glendale,40.702762429678415,-73.87074167435614,CrossFit Ridgewood,40.71171,-73.89977,63-49 60th Pl,2644,11385,Ridgewood,NY,Gym / Fitness Center
710,Queens,Glendale,40.702762429678415,-73.87074167435614,Crossfit Bridge and Tunnel,40.69545059200372,-73.90079651038307,,2663,11385,Queens,NY,Gym
711,Queens,Glendale,40.702762429678415,-73.87074167435614,Crossfit Breed,40.719609926582024,-73.84300043768515,63-49 60th Pl,2999,11385,Ridgewood,NY,Gym / Fitness Center
712,Queens,Rego Park,40.72897409480739,-73.85782686905377,CrossFit Glendale,40.70992427095417,-73.86641222449022,70-17 83rd St,2240,11385,Glendale,NY,Gym
713,Queens,Rego Park,40.72897409480739,-73.85782686905377,Crossfit Breed,40.719609926582024,-73.84300043768515,63-49 60th Pl,1628,11385,Ridgewood,NY,Gym / Fitness Center
714,Queens,Woodhaven,40.689886879157925,-73.85811046554328,Monkey Fist Martial Arts,40.67275500125601,-73.84350153773275,135-26 Cross Bay Blvd.,2271,11417,Ozone Park,NY,Gym / Fitness Center
715,Queens,Woodhaven,40.689886879157925,-73.85811046554328,CrossFit Glendale,40.70992427095417,-73.86641222449022,70-17 83rd St,2337,11385,Glendale,NY,Gym
716,Queens,Ozone Park,40.68070846826546,-73.84320266173454,Monkey Fist Martial Arts,40.67275500125601,-73.84350153773275,135-26 Cross Bay Blvd.,885,11417,Ozone Park,NY,Gym / Fitness Center
717,Queens,South Ozone Park,40.66854957767199,-73.80986478649048,Monkey Fist Martial Arts,40.67275500125601,-73.84350153773275,135-26 Cross Bay Blvd.,2878,11417,Ozone Park,NY,Gym / Fitness Center
718,Queens,College Point,40.78490274926025,-73.84304528896132,Crossfit Mma of Whitestone,40.78683263373473,-73.83710200617963,13-15 131st Street,545,,Whitestone,NY,Athletics & Sports
719,Queens,Whitestone,40.781290766026984,-73.8142021661087,Crossfit Mma of Whitestone,40.78683263373473,-73.83710200617963,13-15 131st Street,2026,,Whitestone,NY,Athletics & Sports
720,Queens,Bayside,40.76604063281068,-73.77427363068676,CrossFit Bayside,40.76179449017823,-73.76046454597872,220-40 Northern Blvd,1256,11361,Bayside,NY,Gym
721,Queens,Bayside,40.76604063281068,-73.77427363068676,CrossFit 192,40.759054011543185,-73.78964241352489,42-04 192nd St,1511,11358,Flushing,NY,Athletics & Sports
722,Queens,Auburndale,40.761729549032665,-73.79176243728068,CrossFit Bayside,40.76179449017823,-73.76046454597872,220-40 Northern Blvd,2638,11361,Bayside,NY,Gym
723,Queens,Auburndale,40.761729549032665,-73.79176243728068,CrossFit 192,40.759054011543185,-73.78964241352489,42-04 192nd St,347,11358,Flushing,NY,Athletics & Sports
724,Queens,Auburndale,40.761729549032665,-73.79176243728068,CrossFit Flushing,40.739137276519024,-73.7966506480444,59-47 Fresh Meadow Ln,2548,11365,Flushing,NY,Athletics & Sports
725,Queens,Little Neck,40.77082619282674,-73.73889775580747,CrossFit Bayside,40.76179449017823,-73.76046454597872,220-40 Northern Blvd,2077,11361,Bayside,NY,Gym
726,Queens,Little Neck,40.77082619282674,-73.73889775580747,Crossfit Great Neck,40.775741801805815,-73.73000784492471,164 Northern Blvd,927,11021,Great Neck,NY,Gym / Fitness Center
727,Queens,Douglaston,40.766846097907674,-73.74249820727337,CrossFit Bayside,40.76179449017823,-73.76046454597872,220-40 Northern Blvd,1615,11361,Bayside,NY,Gym
728,Queens,Douglaston,40.766846097907674,-73.74249820727337,Crossfit Great Neck,40.775741801805815,-73.73000784492471,164 Northern Blvd,1445,11021,Great Neck,NY,Gym / Fitness Center
729,Queens,Glen Oaks,40.74944079974336,-73.71548118999152,Crossfit bayside,40.72864047078291,-73.7260904148116,220-40 Northern Blvd,2482,11361,Bayside,NY,Gym
730,Queens,Bellerose,40.72857318176679,-73.7201281482691,Crossfit bayside,40.72864047078291,-73.7260904148116,220-40 Northern Blvd,503,11361,Bayside,NY,Gym
731,Queens,Kew Gardens Hills,40.72257824422808,-73.82087764933573,Crossfit Breed,40.719609926582024,-73.84300043768515,63-49 60th Pl,1895,11385,Ridgewood,NY,Gym / Fitness Center
732,Queens,Kew Gardens Hills,40.72257824422808,-73.82087764933573,CrossFit Flushing,40.739137276519024,-73.7966506480444,59-47 Fresh Meadow Ln,2752,11365,Flushing,NY,Athletics & Sports
733,Queens,Fresh Meadows,40.734394465331334,-73.78271337003271,CrossFit Flushing,40.739137276519024,-73.7966506480444,59-47 Fresh Meadow Ln,1288,11365,Flushing,NY,Athletics & Sports
734,Queens,Fresh Meadows,40.734394465331334,-73.78271337003271,CrossFit 192,40.759054011543185,-73.78964241352489,42-04 192nd St,2806,11358,Flushing,NY,Athletics & Sports
735,Queens,Briarwood,40.710935472522756,-73.81174822458641,Crossfit Breed,40.719609926582024,-73.84300043768515,63-49 60th Pl,2808,11385,Ridgewood,NY,Gym / Fitness Center
736,Queens,Oakland Gardens,40.74561857141858,-73.75494976234339,CrossFit Bayside,40.76179449017823,-73.76046454597872,220-40 Northern Blvd,1859,11361,Bayside,NY,Gym
737,Queens,Queens Village,40.7188930921674,-73.73871484578433,Crossfit bayside,40.72864047078291,-73.7260904148116,220-40 Northern Blvd,1520,11361,Bayside,NY,Gym
738,Queens,Steinway,40.77592301564293,-73.90228960391681,CrossFit Dynamix,40.77793428308367,-73.90354697996085,36-05 20th Ave,247,11105,Astoria,NY,Gym / Fitness Center
739,Queens,Steinway,40.77592301564293,-73.90228960391681,CrossFit Queens,40.76940404539832,-73.91897736979166,25-50 31st St,1582,11102,Astoria,NY,Gym
740,Queens,Steinway,40.77592301564293,-73.90228960391681,New York Sports Clubs,40.76426352155887,-73.91563699810902,38-11 30th Ave,1717,11103,Astoria,NY,Gym / Fitness Center
741,Queens,Steinway,40.77592301564293,-73.90228960391681,Efc Crossfit,40.77540849938759,-73.91088570183538,22-15 31st St,726,11105,Astoria,NY,Gym
742,Queens,Steinway,40.77592301564293,-73.90228960391681,Loupakis Fitness Center,40.767359,-73.921045,28-42 31st St,1846,11102,Astoria,NY,Gym
743,Queens,Beechhurst,40.792781403600515,-73.80436451720996,Crossfit Mma of Whitestone,40.78683263373473,-73.83710200617963,13-15 131st Street,2837,,Whitestone,NY,Athletics & Sports
744,Queens,Bay Terrace,40.7828428062456,-73.77680222621588,CrossFit Bayside,40.76179449017823,-73.76046454597872,220-40 Northern Blvd,2717,11361,Bayside,NY,Gym
745,Queens,Bay Terrace,40.7828428062456,-73.77680222621588,CrossFit 192,40.759054011543185,-73.78964241352489,42-04 192nd St,2860,11358,Flushing,NY,Athletics & Sports
746,Queens,Murray Hill,40.7641261226141,-73.81276269135873,CrossFit 192,40.759054011543185,-73.78964241352489,42-04 192nd St,2029,11358,Flushing,NY,Athletics & Sports
747,Queens,Floral Park,40.74137842194548,-73.70884705889253,Crossfit bayside,40.72864047078291,-73.7260904148116,220-40 Northern Blvd,2031,11361,Bayside,NY,Gym
748,Queens,Jamaica Estates,40.716804830146174,-73.78722696936667,CrossFit Flushing,40.739137276519024,-73.7966506480444,59-47 Fresh Meadow Ln,2610,11365,Flushing,NY,Athletics & Sports
749,Queens,Queensboro Hill,40.744572309286745,-73.82580915110566,CrossFit Flushing,40.739137276519024,-73.7966506480444,59-47 Fresh Meadow Ln,2532,11365,Flushing,NY,Athletics & Sports
750,Queens,Hillcrest,40.72382490182924,-73.79760300912679,CrossFit Flushing,40.739137276519024,-73.7966506480444,59-47 Fresh Meadow Ln,1706,11365,Flushing,NY,Athletics & Sports
751,Queens,Ravenswood,40.76170452605419,-73.93157506072886,CrossFit Gantry,40.74612457212019,-73.9522352960643,10-20 47th Rd,2458,11101,Queens,NY,Gym / Fitness Center
752,Queens,Ravenswood,40.76170452605419,-73.93157506072886,CrossFit LIC - Noskov Fitness,40.74979439698375,-73.94735552127253,1305 44th Ave,1878,11101,Long Island City,NY,Gym
753,Queens,Ravenswood,40.76170452605419,-73.93157506072886,CrossFit Queens,40.76940404539832,-73.91897736979166,25-50 31st St,1364,11102,Astoria,NY,Gym
754,Queens,Ravenswood,40.76170452605419,-73.93157506072886,CrossFit Bell/Bayside Barbell,40.753070194034606,-73.9293165129859,37-22 34th St,979,11101,Long Island City,NY,Gym
755,Queens,Ravenswood,40.76170452605419,-73.93157506072886,New York Sports Clubs,40.76426352155887,-73.91563699810902,38-11 30th Ave,1373,11103,Astoria,NY,Gym / Fitness Center
756,Queens,Ravenswood,40.76170452605419,-73.93157506072886,CrossFit Dynamix,40.77793428308367,-73.90354697996085,36-05 20th Ave,2974,11105,Astoria,NY,Gym / Fitness Center
757,Queens,Ravenswood,40.76170452605419,-73.93157506072886,Crossfit Concrete Jungle,40.782758706068456,-73.94729157655303,309 E 94th St,2692,10128,New York,NY,Gym
758,Queens,Ravenswood,40.76170452605419,-73.93157506072886,Loupakis Fitness Center,40.767359,-73.921045,28-42 31st St,1088,11102,Astoria,NY,Gym
759,Queens,Ravenswood,40.76170452605419,-73.93157506072886,Crossfit Dutch Kills,40.753802,-73.932102,,880,11101,New York,NY,Gym / Fitness Center
760,Queens,Ravenswood,40.76170452605419,-73.93157506072886,CrossFit Sunnyside,40.74998004012634,-73.91652693887511,47-01 Barnett Ave,1820,11104,Sunnyside,NY,Gym / Fitness Center
761,Queens,Ravenswood,40.76170452605419,-73.93157506072886,Efc Crossfit,40.77540849938759,-73.91088570183538,22-15 31st St,2317,11105,Astoria,NY,Gym
762,Queens,Lindenwood,40.66391841925143,-73.84963782402448,Monkey Fist Martial Arts,40.67275500125601,-73.84350153773275,135-26 Cross Bay Blvd.,1111,11417,Ozone Park,NY,Gym / Fitness Center
763,Queens,Lefrak City,40.73607457083084,-73.86252471413746,Urban Jungle,40.736644952458036,-73.89244645431641,50-12 72nd St Fl 2,2524,11377,Woodside,NY,Gym / Fitness Center
764,Queens,Lefrak City,40.73607457083084,-73.86252471413746,CrossFit Glendale,40.70992427095417,-73.86641222449022,70-17 83rd St,2929,11385,Glendale,NY,Gym
765,Queens,Lefrak City,40.73607457083084,-73.86252471413746,Crossfit Breed,40.719609926582024,-73.84300043768515,63-49 60th Pl,2464,11385,Ridgewood,NY,Gym / Fitness Center
766,Queens,Bellaire,40.73301404027838,-73.73889198912488,Crossfit bayside,40.72864047078291,-73.7260904148116,220-40 Northern Blvd,1184,11361,Bayside,NY,Gym
767,Queens,Forest Hills Gardens,40.71461108151174,-73.84102211234017,Crossfit Breed,40.719609926582024,-73.84300043768515,63-49 60th Pl,580,11385,Ridgewood,NY,Gym / Fitness Center
768,Queens,Forest Hills Gardens,40.71461108151174,-73.84102211234017,CrossFit Glendale,40.70992427095417,-73.86641222449022,70-17 83rd St,2205,11385,Glendale,NY,Gym
769,Staten Island,St. George,40.64498157100444,-74.07935312512804,Verrazano Crossfit,40.63014771942491,-74.07651377339889,480 Bay St,1668,10304,Staten Island,NY,Athletics & Sports
770,Staten Island,New Brighton,40.64061455913515,-74.08701650516633,Verrazano Crossfit,40.63014771942491,-74.07651377339889,480 Bay St,1464,10304,Staten Island,NY,Athletics & Sports
771,Staten Island,Stapleton,40.6269276253818,-74.07790192660073,Verrazano Crossfit,40.63014771942491,-74.07651377339889,480 Bay St,377,10304,Staten Island,NY,Athletics & Sports
772,Staten Island,Rosebank,40.61530494652765,-74.06980526716148,Verrazano Crossfit,40.63014771942491,-74.07651377339889,480 Bay St,1746,10304,Staten Island,NY,Athletics & Sports
773,Staten Island,West Brighton,40.63187892654611,-74.10718178265617,Verrazano Crossfit,40.63014771942491,-74.07651377339889,480 Bay St,2598,10304,Staten Island,NY,Athletics & Sports
774,Staten Island,Grymes Hill,40.62418479131304,-74.08724819983736,Verrazano Crossfit,40.63014771942491,-74.07651377339889,480 Bay St,1123,10304,Staten Island,NY,Athletics & Sports
775,Staten Island,Todt Hill,40.59706851814676,-74.11132881800887,Unbeaten Crossfit,40.575709,-74.105202,2271 Hylan Boulevard,2433,10306,New York,NY,Gym
776,Staten Island,Todt Hill,40.59706851814676,-74.11132881800887,Third Rail CrossFit,40.57347606762298,-74.11803448230869,81 New Dorp Plz N,2686,10306,Staten Island,NY,Athletics & Sports
777,Staten Island,South Beach,40.5802474135096,-74.07955292539827,Unbeaten Crossfit,40.575709,-74.105202,2271 Hylan Boulevard,2226,10306,New York,NY,Gym
778,Staten Island,New Springville,40.59425237916174,-74.16496031329834,Staten Island Crossfit,40.59708162854936,-74.1826428966589,3801 Victory Blvd,1527,10314,Staten Island,NY,Gym
779,Staten Island,Travis,40.58631375103285,-74.19073717538123,Staten Island Crossfit,40.59708162854936,-74.1826428966589,3801 Victory Blvd,1380,10314,Staten Island,NY,Gym
780,Staten Island,New Dorp,40.57257231820636,-74.11647943606387,Third Rail CrossFit,40.57347606762298,-74.11803448230869,81 New Dorp Plz N,165,10306,Staten Island,NY,Athletics & Sports
781,Staten Island,New Dorp,40.57257231820636,-74.11647943606387,Unbeaten Crossfit,40.575709,-74.105202,2271 Hylan Boulevard,1015,10306,New York,NY,Gym
782,Staten Island,Oakwood,40.558462243288844,-74.12156593771904,Third Rail CrossFit,40.57347606762298,-74.11803448230869,81 New Dorp Plz N,1697,10306,Staten Island,NY,Athletics & Sports
783,Staten Island,Oakwood,40.558462243288844,-74.12156593771904,Unbeaten Crossfit,40.575709,-74.105202,2271 Hylan Boulevard,2366,10306,New York,NY,Gym
784,Staten Island,Tompkinsville,40.63731606711036,-74.08055351790122,Verrazano Crossfit,40.63014771942491,-74.07651377339889,480 Bay St,867,10304,Staten Island,NY,Athletics & Sports
785,Staten Island,Silver Lake,40.619193107926804,-74.09629029235465,Verrazano Crossfit,40.63014771942491,-74.07651377339889,480 Bay St,2068,10304,Staten Island,NY,Athletics & Sports
786,Staten Island,Sunnyside,40.612760157564935,-74.09712552178537,Verrazano Crossfit,40.63014771942491,-74.07651377339889,480 Bay St,2603,10304,Staten Island,NY,Athletics & Sports
787,Brooklyn,Wingate,40.660946561881154,-73.93718680559321,Crow Hill CrossFit,40.67768653054873,-73.95677179098129,1010 Dean St,2491,11238,Brooklyn,NY,Gym
788,Brooklyn,Wingate,40.660946561881154,-73.93718680559321,Crossfit Kingsboro,40.68006491229371,-73.96083801950718,1000 Atlantic Ave,2918,11238,Brooklyn,NY,Gym / Fitness Center
789,Brooklyn,Wingate,40.660946561881154,-73.93718680559321,Crowhill Crossfit,40.650587473474175,-73.9129353301848,800,2350,,Brooklyn,NY,Athletics & Sports
790,Brooklyn,Wingate,40.660946561881154,-73.93718680559321,Crossfit Outbreak,40.686849845476694,-73.94175109166727,492 Throop Ave,2909,11221,New York,NY,Gym / Fitness Center
791,Brooklyn,Rugby,40.65557231328081,-73.92688212616963,Crowhill Crossfit,40.650587473474175,-73.9129353301848,800,1302,,Brooklyn,NY,Athletics & Sports
792,Brooklyn,Rugby,40.65557231328081,-73.92688212616963,Crossfit Fit Cross II,40.641800472432834,-73.91133785247803,8701 Farragut Rd,2018,11236,Brooklyn,NY,Gym
793,Staten Island,Park Hill,40.60919044434562,-74.08015734936303,Verrazano Crossfit,40.63014771942491,-74.07651377339889,480 Bay St,2353,10304,Staten Island,NY,Athletics & Sports
794,Staten Island,Old Town,40.596328913795176,-74.08751118005587,Unbeaten Crossfit,40.575709,-74.105202,2271 Hylan Boulevard,2739,10306,New York,NY,Gym
795,Staten Island,Dongan Hills,40.58867294819932,-74.09639905312528,Unbeaten Crossfit,40.575709,-74.105202,2271 Hylan Boulevard,1623,10306,New York,NY,Gym
796,Staten Island,Dongan Hills,40.58867294819932,-74.09639905312528,Third Rail CrossFit,40.57347606762298,-74.11803448230869,81 New Dorp Plz N,2491,10306,Staten Island,NY,Athletics & Sports
797,Staten Island,Midland Beach,40.573526905742874,-74.09348266303599,Unbeaten Crossfit,40.575709,-74.105202,2271 Hylan Boulevard,1020,10306,New York,NY,Gym
798,Staten Island,Midland Beach,40.573526905742874,-74.09348266303599,Third Rail CrossFit,40.57347606762298,-74.11803448230869,81 New Dorp Plz N,2075,10306,Staten Island,NY,Athletics & Sports
799,Staten Island,Grant City,40.57621558711792,-74.10585598545441,Unbeaten Crossfit,40.575709,-74.105202,2271 Hylan Boulevard,78,10306,New York,NY,Gym
800,Staten Island,Grant City,40.57621558711792,-74.10585598545441,Third Rail CrossFit,40.57347606762298,-74.11803448230869,81 New Dorp Plz N,1073,10306,Staten Island,NY,Athletics & Sports
801,Staten Island,New Dorp Beach,40.56425549307338,-74.10432707469131,Unbeaten Crossfit,40.575709,-74.105202,2271 Hylan Boulevard,1277,10306,New York,NY,Gym
802,Staten Island,New Dorp Beach,40.56425549307338,-74.10432707469131,Third Rail CrossFit,40.57347606762298,-74.11803448230869,81 New Dorp Plz N,1548,10306,Staten Island,NY,Athletics & Sports
803,Staten Island,Bay Terrace,40.55398800858466,-74.13916622175775,Third Rail CrossFit,40.57347606762298,-74.11803448230869,81 New Dorp Plz N,2810,10306,Staten Island,NY,Athletics & Sports
804,Staten Island,Rossville,40.549404006500765,-74.21572851113959,BlackHearts CrossFit,40.56933209673012,-74.23277710980052,,2645,07064,Port Reading,NJ,Gym
